time,measurement_type,pos_x,pos_y,theta
0.0,vicon,1.496041854893389,-2.1535078156272083,0.47557426054751684
0.019,model,1.5137108273996802,-2.1468770537894826,0.4716086110240965
0.04,model,1.5237155320016975,-2.1433126977485344,0.46938585165736274
0.051,model,1.5312463409138763,-2.1406730544593664,0.4677234615834357
0.061,model,1.5368926155397227,-2.1380724912956546,0.4663714499399555
0.07,model,1.5363973712413173,-2.136654341046607,0.4662042759605793
0.079,model,1.5360959944233152,-2.135718129659866,0.4660900427668571
0.09,model,1.5364674375326846,-2.135063265716728,0.4659145894098471
0.1,model,1.5374250331276071,-2.1347230575037193,0.46569815288418653
0.109,model,1.5384261181896568,-2.134791380334662,0.4655482134933018
0.12,model,1.5376244940628498,-2.135443467491611,0.46579631461125626
0.13,model,1.536882214505887,-2.1365057461043624,0.4661060633470514
0.144,model,1.5361414148239967,-2.137964619795187,0.46648199433377263
0.151,model,1.5366256956207283,-2.138944316292445,0.4665752489929187
0.16,model,1.5369910009421481,-2.139640258430286,0.4666386899607336
0.18,model,1.5372653158570206,-2.1402263012250846,0.46669876673850885
0.2,model,1.5370306513285927,-2.1397205872894633,0.466650460021724
0.209,model,1.536687343432217,-2.1390633930502494,0.46659225335072
0.231,model,1.5363956176891767,-2.137224010126679,0.4663212875440899
0.241,model,1.53702987894831,-2.1366685153191347,0.4661223254830414
0.25,model,1.5370598793555188,-2.1365927386033348,0.4661051526622451
0.26,model,1.5368455116402102,-2.136949009627312,0.4662035279480127
0.27,model,1.5362339222449806,-2.1377553284151585,0.46644423766160076
0.281,model,1.5364421390734695,-2.138525922554626,0.466545622205907
0.313,model,1.5367048875732872,-2.1390885486416535,0.46660425640822567
0.333,model,1.5362026845743195,-2.138091862335847,0.4665139330313262
0.34,model,1.5363546265385741,-2.1374127654003545,0.46637233161646285
0.351,model,1.5366800296764298,-2.1371030499470405,0.46626665020560215
0.359,model,1.5366151563723323,-2.1372427247271983,0.46630261937990697
0.37,model,1.5362043214777912,-2.1378328643962563,0.4664728710086667
0.38,model,1.5363420886932535,-2.1383969118721624,0.4665496682357799
0.391,model,1.5364686452825655,-2.138644054244553,0.4665732703128328
0.409,model,1.5363149551590112,-2.1383125291291813,0.46654252347420777
0.421,model,1.536239557127507,-2.1378124205105102,0.46646886294526047
0.45,model,1.5362218912044583,-2.138133436676418,0.4665306268528063
0.491,model,1.5361580959815242,-2.138001327403747,0.4665221824358866
0.5,model,1.5361592011134237,-2.1379933234709942,0.46652166870006073
0.531,model,1.536156189672073,-2.1379974834695914,0.4665260371065723
0.541,model,1.5361551406346938,-2.137994279171619,0.4665267036334779
0.551,model,1.536152553830266,-2.137989963736646,0.46652742482077586
0.561,model,1.5361546870096945,-2.1379938296680416,0.4665288056361347
0.57,model,1.5361616124837818,-2.1379822395232773,0.46652673152409735
0.582,model,1.5361708977049997,-2.137987511590097,0.4665272040881966
0.596,model,1.5361581359819132,-2.1379975132731674,0.46653204779725205
0.601,model,1.5361631037221166,-2.137998678940812,0.46653250221447756
0.63,model,1.5362040934369543,-2.137969315594501,0.46652395899630117
0.638,model,1.536153145963541,-2.1379868731425167,0.46653626529897646
0.649,model,1.5361629290443741,-2.137988499515088,0.4665360256125731
0.67,model,1.5361413112289393,-2.1380146136095646,0.46654614831201646
0.674,model,1.536178812218639,-2.137999621360419,0.4665385609867188
0.69,model,1.5361641378531354,-2.138003484771215,0.46654264864868805
0.71,model,1.5361492003465143,-2.1379910668037567,0.4665450042440921
0.741,model,1.5361457560069718,-2.137979092213921,0.4665466362926173
0.766,model,1.5361514942145416,-2.137997307034748,0.4665509768800448
0.778,model,1.5361709107581238,-2.1379948989542905,0.46654953332250915
0.8,model,1.5361617270103314,-2.1380021144102512,0.4665543680645637
0.82,model,1.536154892678633,-2.1379940171775655,0.4665561663542638
0.851,model,1.5361713729336643,-2.1380256548475534,0.46656215797451817
0.86,model,1.5361835234475132,-2.1379677632453666,0.46655120220268204
0.875,model,1.5361596321309032,-2.138005293855318,0.4665626174714557
0.89,model,1.5361494559793942,-2.137984850509427,0.466562812136951
0.911,model,1.5361428370985784,-2.138000045059386,0.46656861948878925
0.92,model,1.5361683733582179,-2.137989890187784,0.46656379327250086
0.93,model,1.5361592802703614,-2.1380041421161553,0.4665687812702898
0.952,model,1.5361539053708657,-2.1379981578139233,0.46657070691322566
0.957,model,1.5361646631844519,-2.137982673495805,0.4665673353543445
0.97,model,1.536145177298481,-2.13802481383973,0.4665788376042707
0.981,model,1.5361563057460759,-2.13799698511906,0.4665732652359018
0.991,model,1.5361608283619086,-2.1380007054833325,0.4665742323650761
1.0,model,1.5361624955349762,-2.137996949268866,0.466574360821155
1.012,model,1.536156962319928,-2.1380006915411256,0.4665769496318661
1.03,model,1.5361603215283044,-2.137976223071164,0.46657425749335063
1.041,model,1.5361544472682147,-2.13799350264453,0.46657925143485757
1.05,model,1.5361589146376713,-2.1379873884245084,0.466578518539801
1.063,model,1.5361704194860974,-2.1380258758449564,0.4665843944998111
1.086,model,1.5361194409177006,-2.138019379631223,0.4665946216518021
1.1,model,1.5361645742158434,-2.1379665862486816,0.46657923711150645
1.114,model,1.5361628950625708,-2.137994058076105,0.4665853259098743
1.121,model,1.5361404827627314,-2.138021047579199,0.46659466760988233
1.131,model,1.536152672307197,-2.1379905624222673,0.46658846065997245
1.143,model,1.536149835044583,-2.1379855348913814,0.46658909219338496
1.151,model,1.536169608340316,-2.138006968935978,0.46659067581215125
1.17,model,1.5361607472198273,-2.1379875090403,0.4665908210912907
1.178,model,1.536167701477568,-2.138022608957775,0.4665968426165294
1.191,model,1.5361906394306932,-2.1379427903279433,0.4665803386737817
1.202,model,1.53616013744845,-2.1379970412971048,0.4665957217891673
1.21,model,1.5361525892451713,-2.137988061427603,0.466596429911186
1.218,model,1.5361612800192654,-2.1379898421203234,0.4665963897607723
1.238,model,1.5361646569373737,-2.137984485721956,0.4665959665582227
1.242,model,1.536164179761532,-2.13799767351957,0.466599383716379
1.2810000000000001,model,1.5361528024236515,-2.1379902393709984,0.46660307629682135
1.2810000000000001,model,1.5361521572212926,-2.1379911730291634,0.4666043922050316
1.287,model,1.536157526827592,-2.1379953368127964,0.46660530010814105
1.299,model,1.5361341020222206,-2.1380013427486566,0.4666111650198864
1.31,model,1.5361719513163716,-2.138018417591622,0.46660908284609953
1.318,model,1.5361848544781531,-2.1379656038727464,0.4665988843269168
1.33,model,1.5361585836988303,-2.1380065482883626,0.46661127317832507
1.34,model,1.536180840528527,-2.138002513860573,0.46660803803205486
1.349,model,1.5361523551499023,-2.1379709055542335,0.4666081874264512
1.358,model,1.5362032260717342,-2.137981942963558,0.46660296012738767
1.3780000000000001,model,1.5361767235861412,-2.1380175026589323,0.46661549922956197
1.399,model,1.5361501931530896,-2.1379963260282535,0.4666181947425197
1.428,model,1.5361634035334735,-2.137994629457976,0.4666189214993416
1.441,model,1.536155699896677,-2.138001748262645,0.4666224463540122
1.47,model,1.5361708050467502,-2.1379848414918863,0.46662022394071934
1.496,model,1.5361453309069952,-2.1379930309420865,0.4666288965343034
1.51,model,1.5361631284796544,-2.1380172756080826,0.46663128843843626
1.518,model,1.536144914771221,-2.1380012109087225,0.4666324828774956
1.525,model,1.5361437425437288,-2.1379956692744786,0.4666327597190828
1.538,model,1.5361584491691613,-2.1379798737613016,0.46662869912729305
1.55,model,1.536152805975745,-2.1379908446281193,0.46663256135188796
1.565,model,1.5361414555155601,-2.1379954964329655,0.4666372940727324
1.5899999999999999,model,1.5361521466247072,-2.137995274927242,0.4666376258478728
1.63,model,1.5361418090142998,-2.137984580607025,0.4666416160279204
1.654,model,1.536160948562646,-2.1379923990440073,0.4666419811286401
1.67,model,1.5361580327063455,-2.1379993975965186,0.46664575636088557
1.689,model,1.5361623596267777,-2.138016229064849,0.4666500719750832
1.6989999999999998,model,1.5361496651950062,-2.137999904596965,0.466650327927436
1.717,model,1.5361545110089623,-2.138002823161818,0.4666521457746334
1.732,model,1.5361565326359292,-2.1380144054799817,0.4666548762673238
1.734,vicon,1.4959057704232328,-2.153428548167291,0.47579910666414554
1.742,model,1.536165388577807,-2.138004219913106,0.46665272564190563
1.748,model,1.5361584624241622,-2.1380106032746515,0.46665599122286694
1.758,vicon,1.4955222854500252,-2.153242329616148,0.4766335114804818
1.759,model,1.5361819509782006,-2.1379623672252768,0.46664487528386667
1.7690000000000001,model,1.5361262055639857,-2.13798050365033,0.46665804554234935
1.7690000000000001,vicon,1.4953248972439777,-2.1530755143573885,0.47722645498931365
1.7690000000000001,vicon,1.495268739510477,-2.1530527568060123,0.4774474665424887
1.779,vicon,1.495244700331161,-2.153008178838363,0.47765193877564904
1.784,vicon,1.4952321173180778,-2.1528896502916406,0.4781141750497884
1.79,model,1.536152574544582,-2.137989949846468,0.4666575230368401
1.7930000000000001,vicon,1.4952208702420486,-2.1528028184722396,0.47844523110135984
1.803,model,1.5361527647960174,-2.137988306921055,0.4666582479370922
1.803,vicon,1.4952174361826644,-2.152712744755594,0.4787192996489495
1.8050000000000002,vicon,1.4952353158990248,-2.152635824051868,0.47894921152903575
1.819,vicon,1.4952516769194493,-2.1525257234264394,0.4791717567675261
1.819,model,1.5361467111150042,-2.1379968633194526,0.46666278874906997
1.821,vicon,1.4952672133361364,-2.152291651678579,0.4795534032410692
1.831,model,1.536161365748407,-2.138018432938649,0.46666521368630937
1.8399999999999999,model,1.5361482216039557,-2.1380009962146564,0.46666534446487495
1.853,vicon,1.4952449227298583,-2.1518553631133956,0.4801441258478665
1.861,vicon,1.4952151415893145,-2.151669835559065,0.4803980369904178
1.87,model,1.536149632260033,-2.1379876050819013,0.4666659157236082
1.877,vicon,1.495162104420912,-2.151379651765676,0.4808013981209037
1.88,vicon,1.4951023161704178,-2.1512087245619296,0.48090594651005464
1.8900000000000001,model,1.5361601746389966,-2.1379870755790535,0.4666662109547951
1.8900000000000001,vicon,1.4950027973774669,-2.150981237306363,0.4810472080461848
1.9,model,1.536159936094725,-2.1379996021049763,0.4666694665336985
1.907,vicon,1.494844122331535,-2.15063036585085,0.4812740732236317
1.9100000000000001,model,1.5361595162066715,-2.1379936735340905,0.4666695470113141
1.92,model,1.5361581777650786,-2.1379979752053386,0.46667155149984363
1.923,vicon,1.494589538272779,-2.15033826087137,0.4814992192877859
1.931,vicon,1.4944656976844026,-2.1502321653644914,0.4814669331882198
1.9449999999999998,vicon,1.4943229499889263,-2.1501012598468425,0.48148125373862666
1.96,model,1.5361453727162757,-2.1379884718158926,0.4666761325939247
1.9569999999999999,vicon,1.4941389363125273,-2.1499581853019905,0.4815089005334877
1.966,vicon,1.4939555029360247,-2.1498067000468515,0.4815873794212226
1.98,model,1.536172755533127,-2.13802536012302,0.4666802113696242
1.982,vicon,1.4935589463041496,-2.149559601219614,0.4815390717045871
1.9889999999999999,vicon,1.4933772912056178,-2.149461770334847,0.48146286588285103
1.996,vicon,1.4932117585947706,-2.1493791203553063,0.4813015966752941
2.0,model,1.5361511393677165,-2.1380005241004225,0.4666814638577647
2.002,vicon,1.4930626419910975,-2.149331037863136,0.4812198150496695
2.013,vicon,1.4926847158484464,-2.1491544296055767,0.48114411861779144
2.021,vicon,1.49253369147495,-2.1490955886363117,0.481064564312538
2.027,vicon,1.4923876785490386,-2.149046342591692,0.48096779677654516
2.045,vicon,1.492261360600148,-2.148977720925078,0.48086760510717597
2.046,vicon,1.492151766955342,-2.148914127181469,0.4807838130040844
2.052,vicon,1.4920414285159707,-2.148831964022752,0.4806697655395431
