time,measurement_type,pos_x,pos_y,theta
88.59,model,0.8535406924201274,0.5838434311755323,8.751399020367798e-05
88.6,model,0.8533808328478385,0.584266024590484,8.755423809928624e-05
88.61,model,0.8532208233869693,0.5846887442372705,8.759453270492747e-05
88.62,model,0.8530606640375206,0.5851115901158915,8.763487404189203e-05
88.63,model,0.8529003547994917,0.585534562226347,8.767526213149398e-05
88.64,model,0.8527398956728833,0.5859576605686372,8.771569699507343e-05
88.65,model,0.852579286657695,0.5863808851427619,8.775617865399414e-05
88.66,model,0.8524185277539269,0.5868042359487211,8.779670712964467e-05
88.67,model,0.852257618961579,0.587227712986515,8.783728244343891e-05
88.68,model,0.8520965602806512,0.5876513162561433,8.787790461681506e-05
88.69,model,0.8519353517111439,0.5880750457576063,8.791857367123569e-05
88.7,model,0.8517739932530562,0.5884989014909038,8.795928962818941e-05
88.71,model,0.8516124849063893,0.5889228834560358,8.800005250918837e-05
88.72,model,0.851450826671142,0.5893469916530025,8.804086233576969e-05
88.73,model,0.8512890185473153,0.5897712260818037,8.808171912949621e-05
88.74,model,0.8511270605349085,0.5901955867424394,8.812262291195464e-05
88.75,model,0.850964952633922,0.5906200736349098,8.816357370475637e-05
88.76,model,0.8508026948443558,0.5910446867592146,8.820457152953881e-05
88.77,model,0.8506402871662095,0.5914694261153541,8.824561640796295e-05
88.78,model,0.8504777295994838,0.5918942917033281,8.828670836171578e-05
88.79,model,0.8503150221441778,0.5923192835231367,8.832784741250778e-05
88.8,model,0.8501521648002924,0.5927444015747799,8.836903358207567e-05
88.81,model,0.8499891575678267,0.5931696458582575,8.841026689217985e-05
88.82,model,0.8498260004467816,0.5935950163735698,8.845154736460703e-05
88.83,model,0.8496626934371564,0.5940205131207167,8.849287502116775e-05
88.84,model,0.8494992365389515,0.594446136099698,8.853424988369771e-05
88.85,model,0.8493356297521669,0.594871885310514,8.857567197405749e-05
88.86,model,0.8491718730768023,0.5952977607531645,8.861714131413317e-05
88.87,model,0.8490079665128581,0.5957237624276496,8.865865792583524e-05
88.89,model,0.8486797037192301,0.5965761444721235,8.874183305188542e-05
88.9,model,0.848515347489546,0.5970025248421122,8.878349161018024e-05
88.91,model,0.8483508413712826,0.5974290314439357,8.882519752799395e-05
88.92,model,0.8481861853644389,0.5978556642775935,8.886695082736208e-05
88.93,model,0.8480213794690157,0.598282423343086,8.890875153034518e-05
88.94,model,0.8478564236850127,0.598709308640413,8.895059965902923e-05
88.95,model,0.8476913180124297,0.5991363201695746,8.899249523552505e-05
88.96,model,0.847526062451267,0.5995634579305709,8.903443828196827e-05
88.97,model,0.8473606570015243,0.5999907219234015,8.907642882052024e-05
88.98,model,0.8471951016632022,0.6004181121480668,8.911846687336642e-05
88.99,model,0.8470293964362997,0.6008456286045667,8.916055246271817e-05
89.0,model,0.846863541320818,0.6012732712929011,8.920268561081201e-05
89.04,model,0.846198797269582,0.6029834428067045,8.93715383655339e-05
89.05,model,0.8460322956180427,0.6034107412457314,8.941381809283658e-05
89.06,model,0.8458656677346689,0.6038379416847582,8.945612443575808e-05
89.07,model,0.8456989136194606,0.6042650441237851,8.949845740491501e-05
89.08,model,0.8455320332724175,0.6046920485628121,8.954081701093091e-05
89.09,model,0.8453650266935402,0.605118955001839,8.958320326443533e-05
89.1,model,0.8451978938828281,0.6055457634408659,8.962561617606479e-05
89.11,model,0.8450306348402813,0.6059724738798927,8.96680557564627e-05
89.12,model,0.8448632495659002,0.6063990863189196,8.971052201627812e-05
89.13,model,0.8446957380596843,0.6068256007579464,8.975301496616831e-05
89.14,model,0.8445281003216341,0.6072520171969734,8.979553461679632e-05
89.15,model,0.8443603363517491,0.6076783356360003,8.98380809788322e-05
89.16,model,0.8441924461500296,0.6081045560750271,8.988065406295228e-05
89.2,model,0.8435196230248062,0.6098084578311347,9.005121383404513e-05
89.21,model,0.8433511016639138,0.6102341882701615,9.009392068897229e-05
89.22,model,0.843182454071187,0.6106598207091883,9.013665433018416e-05
89.23,model,0.8430136802466256,0.6110853551482153,9.017941476840524e-05
89.24,model,0.8428447801902296,0.6115107915872422,9.022220201436523e-05
89.25,model,0.8426757539019991,0.611936130026269,9.026501607880175e-05
89.26,model,0.842506601381934,0.6123613704652958,9.030785697245867e-05
89.27,model,0.8423373226300342,0.6127865129043227,9.035072470608624e-05
89.28,model,0.8421679176463001,0.6132115573433496,9.039361929044176e-05
89.33,model,0.8413189992501104,0.615335309538484,9.060849535011687e-05
89.34,model,0.8411488368753689,0.6157597659775109,9.065155126512171e-05
